product_id,product_name,main_category,rating_num,rating_count_num,review_length_chars,vader_negative_score,vader_neutral_score,vader_positive_score,vader_compound_score,vader_sentiment_label,baseline_sentiment_score,baseline_sentiment_label,dominant_topic,label_agreement
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,4.0,43993.0,1186,0.01,0.821,0.169,0.9853,positive,1.4362649974350634,positive,Charging & Power,True
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,4.1,19252.0,1041,0.045,0.788,0.167,0.9726,positive,1.3379872160113453,positive,Product Quality & Durability,True
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,3.9,7928.0,223,0.0,0.641,0.359,0.6808,positive,1.0776318121606494,positive,Product Quality & Durability,True
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,4.2,13937.0,2959,0.05,0.802,0.148,0.9952,positive,1.162803799467622,positive,Product Quality & Durability,True
B09XB7SRQ5,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,4.0,12796.0,161,0.123,0.761,0.116,-0.0516,negative,0.7844645405527362,positive,Price & Value,False
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",Electronics,4.4,1680.0,555,0.0,0.801,0.199,0.9545,positive,1.006230589874905,positive,Charging & Power,True
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",Electronics,4.2,13246.0,4746,0.079,0.823,0.098,0.9315,positive,0.3943615033625495,positive,Compatibility & Usability,True
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,3.8,14648.0,1754,0.03,0.795,0.175,0.9945,positive,0.880172458846704,positive,Product Quality & Durability,True
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,4.3,27696.0,4327,0.035,0.751,0.214,0.9995,positive,1.2698094768045127,positive,Compatibility & Usability,True
B08VB34KJ1,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,4.2,32916.0,461,0.04,0.703,0.257,0.9486,positive,1.1338934190276817,positive,Compatibility & Usability,True
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,3.9,25824.0,3357,0.049,0.754,0.197,0.9985,positive,1.4345089214865172,positive,Compatibility & Usability,True
B08VF8V79P,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",Electronics,4.4,7462.0,1130,0.103,0.758,0.139,0.8307,positive,0.8512055557875505,positive,Charging & Power,True
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),Electronics,4.0,37817.0,557,0.014,0.764,0.221,0.9565,positive,1.1396057645963795,positive,Price & Value,True
B09PNKXSKF,"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)",Electronics,4.0,30254.0,655,0.057,0.831,0.112,0.7254,positive,0.7181848464596079,positive,Charging & Power,True
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",Electronics,3.8,17831.0,2780,0.04,0.725,0.235,0.999,positive,1.5633022999873007,positive,Price & Value,True
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,4.2,94364.0,443,0.028,0.8,0.172,0.8316,positive,1.0,positive,Charging & Power,True
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,4.2,16905.0,2451,0.116,0.719,0.165,0.9809,positive,0.951329560647042,positive,Charging & Power,True
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",Electronics,4.4,20311.0,8718,0.069,0.806,0.125,0.9985,positive,0.3462659140948567,positive,Charging & Power,True
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics,4.2,69622.0,800,0.021,0.783,0.196,0.9809,positive,0.273861278752583,positive,Compatibility & Usability,True
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,4.0,3382.0,936,0.0,0.869,0.131,0.9587,positive,0.6047078979069521,positive,Price & Value,True
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics,4.3,140036.0,1090,0.067,0.802,0.131,0.9144,positive,0.6446583712203042,positive,Price & Value,True
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",Electronics,4.1,8599.0,391,0.027,0.692,0.28,0.9701,positive,0.9191450300180578,positive,Price & Value,True
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,18998.0,2971,0.038,0.797,0.165,0.9973,positive,0.2966809058604892,positive,Compatibility & Usability,True
B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),Electronics,4.1,363713.0,801,0.034,0.749,0.216,0.9808,positive,1.2229371288986763,positive,Product Quality & Durability,True
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,4.1,19252.0,1041,0.045,0.788,0.167,0.9726,positive,1.3379872160113453,positive,Product Quality & Durability,True
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics,4.4,73.0,1755,0.031,0.845,0.124,0.9747,positive,0.9622504486493764,positive,Product Quality & Durability,True
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,3.9,24870.0,250,0.082,0.542,0.376,0.8081,positive,1.0,positive,Charging & Power,True
B07GXHC691,"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",Electronics,4.3,42641.0,1230,0.077,0.715,0.208,0.9851,positive,0.5217491947499509,positive,Price & Value,True
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",Electronics,4.0,4390.0,4194,0.059,0.752,0.189,0.9989,positive,1.2510581840204558,positive,Compatibility & Usability,True
B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",Electronics,4.3,17415.0,5819,0.08,0.775,0.145,0.997,positive,0.3627381250550058,positive,Charging & Power,True
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers&Accessories,4.0,1396.0,578,0.021,0.737,0.242,0.9819,positive,0.6546536707079772,positive,Price & Value,True
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",Electronics,3.6,18202.0,3446,0.027,0.801,0.172,0.9985,positive,0.8926436853549036,positive,Product Quality & Durability,True
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,4.1,18998.0,2971,0.038,0.797,0.165,0.9973,positive,0.2966809058604892,positive,Compatibility & Usability,True
B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",Electronics,4.2,11029.0,5220,0.082,0.761,0.157,0.9982,positive,1.0449507192069063,positive,Compatibility & Usability,True
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,4.1,22318.0,10220,0.036,0.799,0.165,0.9998,positive,0.9582749368384388,positive,Compatibility & Usability,True
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics,4.1,1786.0,363,0.0,0.853,0.147,0.8165,positive,1.5556349186104046,positive,Product Quality & Durability,True
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics,4.0,7222.0,1121,0.062,0.759,0.179,0.9754,positive,0.6985354731356995,positive,Charging & Power,True
B09V2PZDX8,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",Electronics,4.0,128311.0,1019,0.06,0.701,0.239,0.9897,positive,0.1702513061517497,positive,Charging & Power,True
B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)",Electronics,3.5,83996.0,873,0.086,0.779,0.135,0.8796,positive,0.6211495565912797,positive,Price & Value,True
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",Electronics,4.3,140036.0,1090,0.067,0.802,0.131,0.9144,positive,0.6446583712203042,positive,Price & Value,True
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics,4.1,18678.0,7210,0.051,0.833,0.116,0.9981,positive,0.7137742529753551,positive,Charging & Power,True
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,4.1,15189.0,594,0.028,0.864,0.109,0.8735,positive,1.0932163332202425,positive,Charging & Power,True
B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,4.1,18998.0,2971,0.038,0.797,0.165,0.9973,positive,0.2966809058604892,positive,Compatibility & Usability,True
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics,4.1,48449.0,11925,0.05,0.799,0.152,0.9997,positive,1.0361687941320417,positive,Product Quality & Durability,True
B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",Electronics,3.8,17831.0,2780,0.04,0.725,0.235,0.999,positive,1.5633022999873007,positive,Price & Value,True
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),Computers&Accessories,4.3,30411.0,758,0.051,0.801,0.148,0.9334,positive,0.4,positive,Charging & Power,True
B082LZGK39,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",Computers&Accessories,4.0,43994.0,1186,0.01,0.821,0.169,0.9853,positive,1.4362649974350634,positive,Charging & Power,True
B09XBJ1CTN,MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics,4.2,1315.0,1077,0.048,0.754,0.198,0.984,positive,0.4068942293855797,positive,Charging & Power,True
B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,18998.0,2971,0.038,0.797,0.165,0.9973,positive,0.2966809058604892,positive,Compatibility & Usability,True
B08MTCKDYN,"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics,4.1,5999.0,500,0.0,0.831,0.169,0.8625,positive,0.8488746876271654,positive,Charging & Power,True
B09QS8V5N8,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,4.1,50772.0,9561,0.035,0.773,0.192,0.9998,positive,1.6836888844400622,positive,Compatibility & Usability,True
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,4.3,13391.0,876,0.064,0.797,0.139,0.9236,positive,1.0126320796881558,positive,Charging & Power,True
B09T2WRLJJ,"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,3.9,25824.0,3357,0.049,0.754,0.197,0.9985,positive,1.4345089214865172,positive,Compatibility & Usability,True
B089WB69Y1,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics,4.0,14404.0,851,0.074,0.793,0.133,0.8394,positive,1.5085060660073937,positive,Charging & Power,True
B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics,4.5,11339.0,464,0.0,0.788,0.212,0.9522,positive,1.116312611302876,positive,Product Quality & Durability,True
B09P858DK8,"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics,4.0,3626.0,858,0.048,0.741,0.212,0.9796,positive,1.2374368670764582,positive,Product Quality & Durability,True
B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics,4.0,32625.0,281,0.12,0.68,0.2,0.7184,positive,1.7179113807746669,positive,Product Quality & Durability,True
B07WHQWXL7,"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,4.1,19252.0,1041,0.045,0.788,0.167,0.9726,positive,1.3379872160113453,positive,Product Quality & Durability,True
B07WDK3ZS6,"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,4.1,19252.0,1041,0.045,0.788,0.167,0.9726,positive,1.3379872160113453,positive,Product Quality & Durability,True
B09T2S8X9C,"Redmi Note 11 Pro + 5G (Stealth Black, 8GB RAM, 256GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,3.9,25824.0,3357,0.049,0.754,0.197,0.9985,positive,1.4345089214865172,positive,Compatibility & Usability,True
B07S9S86BF,boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),Electronics,4.1,161679.0,926,0.064,0.704,0.232,0.9857,positive,1.635259635065354,positive,Product Quality & Durability,True
B07N8RQ6W7,Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics,4.1,16685.0,317,0.0,0.847,0.153,0.7964,positive,1.03209369308428,positive,Compatibility & Usability,True
B09FKDH6FS,"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Electronics,4.0,30907.0,391,0.047,0.777,0.175,0.8814,positive,0.903696114115064,positive,Product Quality & Durability,True
B08HVJCW95,MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),Electronics,4.3,178912.0,1610,0.009,0.858,0.133,0.9883,positive,0.9547920752586628,positive,Charging & Power,True
B09YDFDVNS,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",Electronics,4.0,128311.0,1019,0.06,0.701,0.239,0.9897,positive,0.1702513061517497,positive,Charging & Power,True
B07WGPKTS4,"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,4.1,19252.0,1041,0.045,0.788,0.167,0.9726,positive,1.3379872160113453,positive,Product Quality & Durability,True
B0789LZTCJ,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers&Accessories,4.2,94364.0,443,0.028,0.8,0.172,0.8316,positive,1.0,positive,Charging & Power,True
B09MZCQYHZ,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)",Electronics,4.0,7222.0,1121,0.062,0.759,0.179,0.9754,positive,0.6985354731356995,positive,Charging & Power,True
B0B4F2ZWL3,"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,18998.0,2971,0.038,0.797,0.165,0.9973,positive,0.2966809058604892,positive,Compatibility & Usability,True
B08VB2CMR3,"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,4.2,32916.0,461,0.04,0.703,0.257,0.9486,positive,1.1338934190276817,positive,Compatibility & Usability,True
B095RTJH1M,Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,Electronics,4.6,26603.0,2182,0.031,0.728,0.241,0.9987,positive,1.516471082014672,positive,Compatibility & Usability,True
B097R25DP7,"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics,4.0,67950.0,668,0.056,0.785,0.159,0.8957,positive,0.9045340337332908,positive,Compatibility & Usability,True
B09YDFKJF8,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Charcoal",Electronics,4.0,128311.0,1019,0.06,0.701,0.239,0.9897,positive,0.1702513061517497,positive,Charging & Power,True
B07WDK3ZS2,"iQOO Z6 Pro 5G by vivo (Legion Sky, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics,4.3,9499.0,1495,0.017,0.86,0.123,0.9764,positive,0.2780192187427663,positive,Charging & Power,True
